date,index,strategy,confidence,entry_credit,spread_width,strike_short,strike_long,vix,ivr,gap_pct,exit_reason,pnl,trailing_activated
2025-07-29,RUT,CALL,HIGH,1.8,5,2250,2255,16.0,3.0,0.66,Close,71.87,True
2025-07-29,RUT,CALL,HIGH,1.57,5,2250,2255,16.0,3.0,0.66,Close,71.28,True
2025-07-29,RUT,CALL,HIGH,1.74,5,2250,2255,16.0,3.0,0.66,Close,100.82,True
2025-07-29,RUT,CALL,HIGH,1.66,5,2250,2255,16.0,3.0,0.66,Hold: Worthless,159.25,True
2025-07-31,RUT,PUT,MEDIUM,1.5,5,2180,2175,16.7,5.0,0.5,Close,99.79,True
2025-07-31,RUT,PUT,MEDIUM,1.75,5,2180,2175,16.7,5.0,0.5,Close,115.07,True
2025-07-31,RUT,PUT,MEDIUM,1.67,5,2180,2175,16.7,5.0,0.5,Close,113.6,True
2025-07-31,RUT,PUT,MEDIUM,1.65,5,2180,2175,16.7,5.0,0.5,Close,112.83,True
2025-07-31,RUT,PUT,MEDIUM,1.5,5,2180,2175,16.7,5.0,0.5,Close,92.82,True
2025-07-31,RUT,PUT,MEDIUM,1.53,5,2180,2175,16.7,5.0,0.5,Close,104.13,True
2025-07-31,RUT,PUT,MEDIUM,1.69,5,2180,2175,16.7,5.0,0.5,Close,96.12,True
2025-08-04,RUT,CALL,HIGH,1.8,5,2160,2165,17.5,7.0,0.76,Close,106.49,True
2025-08-04,RUT,CALL,HIGH,1.58,5,2160,2165,17.5,7.0,0.76,Hold: Worthless,151.03,True
2025-08-04,RUT,CALL,HIGH,1.81,5,2160,2165,17.5,7.0,0.76,Close,76.8,True
2025-08-04,RUT,CALL,HIGH,1.62,5,2160,2165,17.5,7.0,0.76,Close,113.8,True
2025-08-04,RUT,CALL,HIGH,1.75,5,2160,2165,17.5,7.0,0.76,Close,112.07,True
2025-08-04,RUT,CALL,HIGH,1.75,5,2160,2165,17.5,7.0,0.76,Close,112.33,True
2025-08-04,RUT,CALL,HIGH,1.53,5,2160,2165,17.5,7.0,0.76,Close,92.56,True
2025-08-05,RUT,CALL,MEDIUM,1.64,5,2200,2205,17.9,8.0,0.38,SL (realistic),-150.0,True
2025-08-05,RUT,CALL,MEDIUM,1.56,5,2200,2205,17.9,8.0,0.38,SL (realistic),-150.0,True
2025-08-05,RUT,CALL,MEDIUM,1.72,5,2200,2205,17.9,8.0,0.38,Close,83.99,True
2025-08-05,RUT,CALL,MEDIUM,1.67,5,2200,2205,17.9,8.0,0.38,Close,101.44,True
2025-08-05,RUT,CALL,MEDIUM,1.85,5,2200,2205,17.9,8.0,0.38,Close,78.37,True
2025-08-05,RUT,CALL,MEDIUM,1.77,5,2200,2205,17.9,8.0,0.38,SL (realistic),-150.0,True
2025-08-05,RUT,CALL,MEDIUM,1.61,5,2200,2205,17.9,8.0,0.38,SL (realistic),-150.0,True
2025-08-06,RUT,CALL,MEDIUM,1.48,5,2205,2210,16.8,5.0,0.05,Close,80.19,True
2025-08-06,RUT,CALL,MEDIUM,1.72,5,2205,2210,16.8,5.0,0.05,TP (75%),122.50999999999999,True
2025-08-06,RUT,CALL,MEDIUM,1.65,5,2205,2210,16.8,5.0,0.05,Close,115.6,True
2025-08-06,RUT,CALL,MEDIUM,1.68,5,2205,2210,16.8,5.0,0.05,Close,85.75,True
2025-08-06,RUT,CALL,MEDIUM,1.78,5,2205,2210,16.8,5.0,0.05,Gap (realistic),-500.0,True
2025-08-06,RUT,CALL,MEDIUM,1.59,5,2205,2210,16.8,5.0,0.05,Close,97.06,True
2025-08-06,RUT,CALL,MEDIUM,1.61,5,2205,2210,16.8,5.0,0.05,Close,106.18,True
2025-08-07,RUT,CALL,HIGH,1.55,5,2225,2230,16.6,5.0,1.0,Hold: Worthless,148.12,True
2025-08-07,RUT,CALL,HIGH,1.68,5,2225,2230,16.6,5.0,1.0,Close,109.11,True
2025-08-07,RUT,CALL,HIGH,1.55,5,2225,2230,16.6,5.0,1.0,Close,85.3,True
2025-08-07,RUT,CALL,HIGH,1.74,5,2225,2230,16.6,5.0,1.0,Close,108.56,True
2025-08-07,RUT,CALL,HIGH,1.57,5,2225,2230,16.6,5.0,1.0,SL (realistic),-150.0,True
2025-08-07,RUT,CALL,HIGH,1.75,5,2225,2230,16.6,5.0,1.0,Hold: Near ATM,142.56,True
2025-08-07,RUT,CALL,HIGH,1.7,5,2225,2230,16.6,5.0,1.0,Close,100.48,True
2025-08-08,RUT,CALL,HIGH,1.47,5,2205,2210,15.1,1.0,0.56,Hold: Worthless,140.33,True
2025-08-08,RUT,CALL,HIGH,1.51,5,2205,2210,15.1,1.0,0.56,Close,99.23,True
2025-08-08,RUT,CALL,HIGH,1.47,5,2205,2210,15.1,1.0,0.56,Close,62.239999999999995,True
2025-08-08,RUT,CALL,HIGH,1.64,5,2205,2210,15.1,1.0,0.56,Hold: Worthless,157.73,True
2025-08-08,RUT,CALL,HIGH,1.61,5,2205,2210,15.1,1.0,0.56,Hold: Worthless,154.21,True
2025-08-08,RUT,CALL,HIGH,1.68,5,2205,2210,15.1,1.0,0.56,Close,74.9,True
2025-08-08,RUT,CALL,HIGH,1.62,5,2205,2210,15.1,1.0,0.56,SL (realistic),-150.0,True
2025-08-11,RUT,CALL,MEDIUM,1.58,5,2205,2210,16.2,4.0,0.2,TP (75%),112.18,True
2025-08-11,RUT,CALL,MEDIUM,1.66,5,2205,2210,16.2,4.0,0.2,Close,114.29,True
2025-08-11,RUT,CALL,MEDIUM,1.52,5,2205,2210,16.2,4.0,0.2,SL (realistic),-150.0,True
2025-08-11,RUT,CALL,MEDIUM,1.6,5,2205,2210,16.2,4.0,0.2,Close,81.44,True
2025-08-11,RUT,CALL,MEDIUM,1.51,5,2205,2210,16.2,4.0,0.2,TP (75%),106.61,True
2025-08-11,RUT,CALL,MEDIUM,1.62,5,2205,2210,16.2,4.0,0.2,Close,55.77,True
2025-08-11,RUT,CALL,MEDIUM,1.73,5,2205,2210,16.2,4.0,0.2,Hold: Worthless,166.04,True
2025-08-12,RUT,CALL,HIGH,1.66,5,2215,2220,14.7,0.0,0.72,Gap (realistic),-500.0,True
2025-08-12,RUT,CALL,HIGH,1.68,5,2215,2220,14.7,0.0,0.72,SL (realistic),-150.0,True
2025-08-12,RUT,CALL,HIGH,1.48,5,2215,2220,14.7,0.0,0.72,TP (75%),104.64,True
2025-08-12,RUT,CALL,HIGH,1.46,5,2215,2220,14.7,0.0,0.72,Hold: Worthless,139.64,True
2025-08-12,RUT,CALL,HIGH,1.69,5,2215,2220,14.7,0.0,0.72,Close,114.98,True
2025-08-12,RUT,CALL,HIGH,1.57,5,2215,2220,14.7,0.0,0.72,Close,97.7,True
2025-08-12,RUT,CALL,HIGH,1.66,5,2215,2220,14.7,0.0,0.72,Close,110.18,True
2025-08-13,RUT,CALL,HIGH,1.59,5,2280,2285,14.5,0.0,0.64,Hold: Worthless,152.87,True
2025-08-13,RUT,CALL,HIGH,1.44,5,2280,2285,14.5,0.0,0.64,Hold: Worthless,137.71,True
2025-08-13,RUT,CALL,HIGH,1.62,5,2280,2285,14.5,0.0,0.64,Hold: Worthless,155.73,True
2025-08-13,RUT,CALL,HIGH,1.5,5,2280,2285,14.5,0.0,0.64,TP (75%),105.64,True
2025-08-13,RUT,CALL,HIGH,1.63,5,2280,2285,14.5,0.0,0.64,Close,85.66,True
2025-08-13,RUT,CALL,HIGH,1.48,5,2280,2285,14.5,0.0,0.64,TP (75%),104.66,True
2025-08-13,RUT,CALL,HIGH,1.63,5,2280,2285,14.5,0.0,0.64,Close,109.35,True
2025-08-14,RUT,PUT,HIGH,1.42,5,2260,2255,14.8,1.0,1.2,Close,70.27,True
2025-08-14,RUT,PUT,HIGH,1.57,5,2260,2255,14.8,1.0,1.2,Close,98.01,True
2025-08-14,RUT,PUT,HIGH,1.59,5,2260,2255,14.8,1.0,1.2,Hold: Worthless,152.43,True
2025-08-14,RUT,PUT,HIGH,1.57,5,2260,2255,14.8,1.0,1.2,Close,65.47,True
2025-08-14,RUT,PUT,HIGH,1.43,5,2260,2255,14.8,1.0,1.2,Close,63.31999999999999,True
2025-08-14,RUT,PUT,HIGH,1.49,5,2260,2255,14.8,1.0,1.2,Close,94.65,True
2025-08-14,RUT,PUT,HIGH,1.65,5,2260,2255,14.8,1.0,1.2,Close,115.47,True
2025-08-15,RUT,CALL,MEDIUM,1.74,5,2280,2285,15.1,2.0,0.18,Close,94.68,True
2025-08-15,RUT,CALL,MEDIUM,1.54,5,2280,2285,15.1,2.0,0.18,TP (75%),109.13,True
2025-08-15,RUT,CALL,MEDIUM,1.58,5,2280,2285,15.1,2.0,0.18,Gap (realistic),-500.0,True
2025-08-15,RUT,CALL,MEDIUM,1.51,5,2280,2285,15.1,2.0,0.18,Close,80.59,True
2025-08-15,RUT,CALL,MEDIUM,1.73,5,2280,2285,15.1,2.0,0.18,Close,120.84,True
2025-08-15,RUT,CALL,MEDIUM,1.74,5,2280,2285,15.1,2.0,0.18,Close,90.01,True
2025-08-15,RUT,CALL,MEDIUM,1.56,5,2280,2285,15.1,2.0,0.18,Hold: Worthless,149.33,True
2025-08-18,RUT,CALL,MEDIUM,1.49,5,2270,2275,15.0,1.0,0.04,Hold: Worthless,142.9,True
2025-08-18,RUT,CALL,MEDIUM,1.42,5,2270,2275,15.0,1.0,0.04,Close,87.62,True
2025-08-18,RUT,CALL,MEDIUM,1.69,5,2270,2275,15.0,1.0,0.04,Hold: Worthless,162.48,True
2025-08-18,RUT,CALL,MEDIUM,1.53,5,2270,2275,15.0,1.0,0.04,Close,87.56,True
2025-08-18,RUT,CALL,MEDIUM,1.68,5,2270,2275,15.0,1.0,0.04,Close,70.91,True
2025-08-18,RUT,CALL,MEDIUM,1.56,5,2270,2275,15.0,1.0,0.04,Close,88.94,True
2025-08-18,RUT,CALL,MEDIUM,1.59,5,2270,2275,15.0,1.0,0.04,Close,108.47,True
2025-08-19,RUT,CALL,MEDIUM,1.65,5,2275,2280,15.6,3.0,0.03,Hold: Worthless,158.84,True
2025-08-19,RUT,CALL,MEDIUM,1.68,5,2275,2280,15.6,3.0,0.03,SL (realistic),-150.0,True
2025-08-19,RUT,CALL,MEDIUM,1.53,5,2275,2280,15.6,3.0,0.03,Hold: Worthless,146.18,True
2025-08-19,RUT,CALL,MEDIUM,1.52,5,2275,2280,15.6,3.0,0.03,Close,96.6,True
2025-08-19,RUT,CALL,MEDIUM,1.69,5,2275,2280,15.6,3.0,0.03,SL (realistic),-150.0,True
2025-08-19,RUT,CALL,MEDIUM,1.68,5,2275,2280,15.6,3.0,0.03,Close,84.75,True
2025-08-19,RUT,CALL,MEDIUM,1.59,5,2275,2280,15.6,3.0,0.03,SL (realistic),-150.0,True
2025-08-20,RUT,PUT,MEDIUM,1.7,5,2235,2230,15.7,3.0,0.12,Close,113.33,True
2025-08-20,RUT,PUT,MEDIUM,1.6,5,2235,2230,15.7,3.0,0.12,Close,88.37,True
2025-08-20,RUT,PUT,MEDIUM,1.45,5,2235,2230,15.7,3.0,0.12,TP (75%),102.39,True
2025-08-20,RUT,PUT,MEDIUM,1.52,5,2235,2230,15.7,3.0,0.12,Close,87.92,True
2025-08-20,RUT,PUT,MEDIUM,1.57,5,2235,2230,15.7,3.0,0.12,Close,93.88,True
2025-08-20,RUT,PUT,MEDIUM,1.64,5,2235,2230,15.7,3.0,0.12,TP (75%),116.58,True
2025-08-20,RUT,PUT,MEDIUM,1.6,5,2235,2230,15.7,3.0,0.12,Close,73.34,True
2025-08-21,RUT,PUT,MEDIUM,1.75,5,2220,2215,16.6,6.0,0.44,Close,112.86,True
2025-08-21,RUT,PUT,MEDIUM,1.56,5,2220,2215,16.6,6.0,0.44,TP (75%),110.83,True
2025-08-21,RUT,PUT,MEDIUM,1.66,5,2220,2215,16.6,6.0,0.44,Close,115.13,True
2025-08-21,RUT,PUT,MEDIUM,1.66,5,2220,2215,16.6,6.0,0.44,TP (75%),118.37,True
2025-08-21,RUT,PUT,MEDIUM,1.73,5,2220,2215,16.6,6.0,0.44,Close,63.42,True
2025-08-21,RUT,PUT,MEDIUM,1.59,5,2220,2215,16.6,6.0,0.44,Close,84.57,True
2025-08-21,RUT,PUT,MEDIUM,1.69,5,2220,2215,16.6,6.0,0.44,SL (realistic),-150.0,True
2025-08-22,RUT,CALL,HIGH,1.62,5,2270,2275,14.2,0.0,0.62,SL (realistic),-150.0,True
2025-08-22,RUT,CALL,HIGH,1.41,5,2270,2275,14.2,0.0,0.62,Gap (realistic),-500.0,True
2025-08-22,RUT,CALL,HIGH,1.39,5,2270,2275,14.2,0.0,0.62,Close,89.52,True
2025-08-22,RUT,CALL,HIGH,1.5,5,2270,2275,14.2,0.0,0.62,Hold: Worthless,143.15,True
2025-08-22,RUT,CALL,HIGH,1.58,5,2270,2275,14.2,0.0,0.62,Close,97.62,True
2025-08-22,RUT,CALL,HIGH,1.56,5,2270,2275,14.2,0.0,0.62,SL (realistic),-150.0,True
2025-08-22,RUT,CALL,HIGH,1.63,5,2270,2275,14.2,0.0,0.62,Close,55.43,True
2025-08-25,RUT,PUT,MEDIUM,1.38,5,2315,2310,14.8,1.0,0.29,Hold: Worthless,131.64,True
2025-08-25,RUT,PUT,MEDIUM,1.57,5,2315,2310,14.8,1.0,0.29,Hold: Near ATM,135.14,True
2025-08-25,RUT,PUT,MEDIUM,1.42,5,2315,2310,14.8,1.0,0.29,Close,79.55,True
2025-08-25,RUT,PUT,MEDIUM,1.45,5,2315,2310,14.8,1.0,0.29,Close,87.99,True
2025-08-25,RUT,PUT,MEDIUM,1.39,5,2315,2310,14.8,1.0,0.29,Close,92.63,True
2025-08-25,RUT,PUT,MEDIUM,1.67,5,2315,2310,14.8,1.0,0.29,Close,73.5,True
2025-08-25,RUT,PUT,MEDIUM,1.58,5,2315,2310,14.8,1.0,0.29,Close,82.97,True
2025-08-26,RUT,CALL,MEDIUM,1.63,5,2325,2330,14.6,1.0,0.2,Close,74.83,True
2025-08-26,RUT,CALL,MEDIUM,1.44,5,2325,2330,14.6,1.0,0.2,TP (75%),101.47,True
2025-08-26,RUT,CALL,MEDIUM,1.65,5,2325,2330,14.6,1.0,0.2,Close,103.56,True
2025-08-26,RUT,CALL,MEDIUM,1.61,5,2325,2330,14.6,1.0,0.2,TP (75%),114.4,True
2025-08-26,RUT,CALL,MEDIUM,1.4,5,2325,2330,14.6,1.0,0.2,Close,71.4,True
2025-08-26,RUT,CALL,MEDIUM,1.56,5,2325,2330,14.6,1.0,0.2,Gap (realistic),-500.0,True
2025-08-26,RUT,CALL,MEDIUM,1.64,5,2325,2330,14.6,1.0,0.2,Close,76.55,True
2025-08-27,RUT,PUT,MEDIUM,1.73,5,2315,2310,14.9,2.0,0.23,Close,91.87,True
2025-08-27,RUT,PUT,MEDIUM,1.59,5,2315,2310,14.9,2.0,0.23,Close,86.09,True
2025-08-27,RUT,PUT,MEDIUM,1.75,5,2315,2310,14.9,2.0,0.23,TP (75%),125.08000000000001,True
2025-08-27,RUT,PUT,MEDIUM,1.49,5,2315,2310,14.9,2.0,0.23,Close,88.03,True
2025-08-27,RUT,PUT,MEDIUM,1.66,5,2315,2310,14.9,2.0,0.23,Close,94.41,True
2025-08-27,RUT,PUT,MEDIUM,1.46,5,2315,2310,14.9,2.0,0.23,SL (realistic),-150.0,True
2025-08-27,RUT,PUT,MEDIUM,1.46,5,2315,2310,14.9,2.0,0.23,Close,92.37,True
2025-08-28,RUT,CALL,HIGH,1.53,5,2365,2370,14.4,1.0,0.43,TP (75%),108.09,True
2025-08-28,RUT,CALL,HIGH,1.69,5,2365,2370,14.4,1.0,0.43,Hold: Worthless,162.51,True
2025-08-28,RUT,CALL,HIGH,1.46,5,2365,2370,14.4,1.0,0.43,Close,92.21,True
2025-08-28,RUT,CALL,HIGH,1.49,5,2365,2370,14.4,1.0,0.43,Hold: Worthless,142.16,True
2025-08-28,RUT,CALL,HIGH,1.48,5,2365,2370,14.4,1.0,0.43,Close,96.12,True
2025-08-28,RUT,CALL,HIGH,1.53,5,2365,2370,14.4,1.0,0.43,Close,76.35,True
2025-08-28,RUT,CALL,HIGH,1.46,5,2365,2370,14.4,1.0,0.43,Close,94.82,True
2025-08-29,RUT,CALL,MEDIUM,1.43,5,2365,2370,15.4,3.0,0.22,Hold: Near ATM,129.07,True
2025-08-29,RUT,CALL,MEDIUM,1.69,5,2365,2370,15.4,3.0,0.22,Close,75.18,True
2025-08-29,RUT,CALL,MEDIUM,1.61,5,2365,2370,15.4,3.0,0.22,Close,99.92,True
2025-08-29,RUT,CALL,MEDIUM,1.63,5,2365,2370,15.4,3.0,0.22,Gap (realistic),-500.0,True
2025-08-29,RUT,CALL,MEDIUM,1.5,5,2365,2370,15.4,3.0,0.22,Close,100.06,True
2025-08-29,RUT,CALL,MEDIUM,1.41,5,2365,2370,15.4,3.0,0.22,Close,90.71,True
2025-08-29,RUT,CALL,MEDIUM,1.47,5,2365,2370,15.4,3.0,0.22,SL (realistic),-150.0,True
2025-09-02,RUT,PUT,HIGH,1.5,5,2295,2290,17.2,8.0,1.35,Close,86.71,True
2025-09-02,RUT,PUT,HIGH,1.57,5,2295,2290,17.2,8.0,1.35,Close,93.56,True
2025-09-02,RUT,PUT,HIGH,1.52,5,2295,2290,17.2,8.0,1.35,Hold: Worthless,145.79,True
2025-09-02,RUT,PUT,HIGH,1.68,5,2295,2290,17.2,8.0,1.35,Close,59.510000000000005,True
2025-09-02,RUT,PUT,HIGH,1.66,5,2295,2290,17.2,8.0,1.35,Close,79.14,True
2025-09-02,RUT,PUT,HIGH,1.53,5,2295,2290,17.2,8.0,1.35,Close,97.83,True
2025-09-02,RUT,PUT,HIGH,1.65,5,2295,2290,17.2,8.0,1.35,Close,114.13,True
2025-09-03,RUT,PUT,MEDIUM,1.64,5,2310,2305,16.4,6.0,0.27,Close,102.53,True
2025-09-03,RUT,PUT,MEDIUM,1.51,5,2310,2305,16.4,6.0,0.27,Close,93.74,True
2025-09-03,RUT,PUT,MEDIUM,1.73,5,2310,2305,16.4,6.0,0.27,Close,90.71,True
2025-09-03,RUT,PUT,MEDIUM,1.6,5,2310,2305,16.4,6.0,0.27,Close,100.58,True
2025-09-03,RUT,PUT,MEDIUM,1.63,5,2310,2305,16.4,6.0,0.27,SL (realistic),-150.0,True
2025-09-03,RUT,PUT,MEDIUM,1.77,5,2310,2305,16.4,6.0,0.27,Hold: Worthless,170.58,True
2025-09-03,RUT,PUT,MEDIUM,1.66,5,2310,2305,16.4,6.0,0.27,Close,75.34,True
2025-09-04,RUT,CALL,MEDIUM,1.68,5,2340,2345,15.3,3.0,0.24,SL (realistic),-150.0,True
2025-09-04,RUT,CALL,MEDIUM,1.53,5,2340,2345,15.3,3.0,0.24,TP (75%),108.42,True
2025-09-04,RUT,CALL,MEDIUM,1.68,5,2340,2345,15.3,3.0,0.24,Hold: Worthless,161.12,True
2025-09-04,RUT,CALL,MEDIUM,1.46,5,2340,2345,15.3,3.0,0.24,SL (realistic),-150.0,True
2025-09-04,RUT,CALL,MEDIUM,1.45,5,2340,2345,15.3,3.0,0.24,Close,92.56,True
2025-09-04,RUT,CALL,MEDIUM,1.58,5,2340,2345,15.3,3.0,0.24,Close,106.41,True
2025-09-04,RUT,CALL,MEDIUM,1.45,5,2340,2345,15.3,3.0,0.24,TP (75%),102.54,True
2025-09-05,RUT,CALL,HIGH,1.44,5,2375,2380,15.2,3.0,0.48,Close,92.13,True
2025-09-05,RUT,CALL,HIGH,1.6,5,2375,2380,15.2,3.0,0.48,Hold: Worthless,153.84,True
2025-09-05,RUT,CALL,HIGH,1.66,5,2375,2380,15.2,3.0,0.48,Close,115.5,True
2025-09-05,RUT,CALL,HIGH,1.42,5,2375,2380,15.2,3.0,0.48,Hold: Worthless,135.1,True
2025-09-05,RUT,CALL,HIGH,1.53,5,2375,2380,15.2,3.0,0.48,Close,59.69,True
2025-09-05,RUT,CALL,HIGH,1.5,5,2375,2380,15.2,3.0,0.48,Close,81.13,True
2025-09-05,RUT,CALL,HIGH,1.4,5,2375,2380,15.2,3.0,0.48,Hold: Worthless,133.61,True
2025-09-08,RUT,CALL,MEDIUM,1.63,5,2380,2385,15.1,2.0,0.31,Close,94.6,True
2025-09-08,RUT,CALL,MEDIUM,1.53,5,2380,2385,15.1,2.0,0.31,Close,98.31,True
2025-09-08,RUT,CALL,MEDIUM,1.47,5,2380,2385,15.1,2.0,0.31,Close,102.66,True
2025-09-08,RUT,CALL,MEDIUM,1.59,5,2380,2385,15.1,2.0,0.31,TP (75%),113.01,True
2025-09-08,RUT,CALL,MEDIUM,1.66,5,2380,2385,15.1,2.0,0.31,Close,80.9,True
2025-09-08,RUT,CALL,MEDIUM,1.43,5,2380,2385,15.1,2.0,0.31,Close,83.27,True
2025-09-08,RUT,CALL,MEDIUM,1.54,5,2380,2385,15.1,2.0,0.31,Close,54.73,True
2025-09-09,RUT,PUT,MEDIUM,1.71,5,2355,2350,15.0,2.0,0.15,Hold: Worthless,164.11,True
2025-09-09,RUT,PUT,MEDIUM,1.52,5,2355,2350,15.0,2.0,0.15,TP (75%),107.66,True
2025-09-09,RUT,PUT,MEDIUM,1.45,5,2355,2350,15.0,2.0,0.15,Close,93.64,True
2025-09-09,RUT,PUT,MEDIUM,1.69,5,2355,2350,15.0,2.0,0.15,Close,89.99,True
2025-09-09,RUT,PUT,MEDIUM,1.6,5,2355,2350,15.0,2.0,0.15,SL (realistic),-150.0,True
2025-09-09,RUT,PUT,MEDIUM,1.64,5,2355,2350,15.0,2.0,0.15,Close,104.45,True
2025-09-09,RUT,PUT,MEDIUM,1.57,5,2355,2350,15.0,2.0,0.15,TP (75%),110.91,True
2025-09-10,RUT,CALL,MEDIUM,1.61,5,2370,2375,15.4,3.0,0.19,SL (realistic),-150.0,True
2025-09-10,RUT,CALL,MEDIUM,1.58,5,2370,2375,15.4,3.0,0.19,Hold: Worthless,151.19,True
2025-09-10,RUT,CALL,MEDIUM,1.56,5,2370,2375,15.4,3.0,0.19,TP (75%),110.35,True
2025-09-10,RUT,CALL,MEDIUM,1.61,5,2370,2375,15.4,3.0,0.19,Close,83.51,True
2025-09-10,RUT,CALL,MEDIUM,1.61,5,2370,2375,15.4,3.0,0.19,Hold: Worthless,154.36,True
2025-09-10,RUT,CALL,MEDIUM,1.61,5,2370,2375,15.4,3.0,0.19,Close,83.93,True
2025-09-10,RUT,CALL,MEDIUM,1.66,5,2370,2375,15.4,3.0,0.19,Close,103.63,True
2025-09-11,RUT,CALL,MEDIUM,1.54,5,2365,2370,14.7,1.0,0.18,Gap (realistic),-500.0,True
2025-09-11,RUT,CALL,MEDIUM,1.46,5,2365,2370,14.7,1.0,0.18,TP (75%),102.93,True
2025-09-11,RUT,CALL,MEDIUM,1.63,5,2365,2370,14.7,1.0,0.18,TP (75%),115.62,True
2025-09-11,RUT,CALL,MEDIUM,1.51,5,2365,2370,14.7,1.0,0.18,Close,99.8,True
2025-09-11,RUT,CALL,MEDIUM,1.4,5,2365,2370,14.7,1.0,0.18,Hold: Near ATM,122.63999999999999,True
2025-09-11,RUT,CALL,MEDIUM,1.6,5,2365,2370,14.7,1.0,0.18,Close,109.21,True
2025-09-11,RUT,CALL,MEDIUM,1.51,5,2365,2370,14.7,1.0,0.18,Close,82.04,True
2025-09-12,RUT,PUT,MEDIUM,1.49,5,2375,2370,14.8,1.0,0.25,Hold: Worthless,142.53,True
2025-09-12,RUT,PUT,MEDIUM,1.67,5,2375,2370,14.8,1.0,0.25,Close,91.68,True
2025-09-12,RUT,PUT,MEDIUM,1.58,5,2375,2370,14.8,1.0,0.25,SL (realistic),-150.0,True
2025-09-12,RUT,PUT,MEDIUM,1.58,5,2375,2370,14.8,1.0,0.25,Hold: Worthless,151.91,True
2025-09-12,RUT,PUT,MEDIUM,1.64,5,2375,2370,14.8,1.0,0.25,Close,100.09,True
2025-09-12,RUT,PUT,MEDIUM,1.46,5,2375,2370,14.8,1.0,0.25,Close,89.4,True
2025-09-12,RUT,PUT,MEDIUM,1.55,5,2375,2370,14.8,1.0,0.25,Close,78.1,True
2025-09-15,RUT,CALL,MEDIUM,1.4,5,2390,2395,15.7,4.0,0.37,Close,77.87,True
2025-09-15,RUT,CALL,MEDIUM,1.62,5,2390,2395,15.7,4.0,0.37,SL (realistic),-150.0,True
2025-09-15,RUT,CALL,MEDIUM,1.4,5,2390,2395,15.7,4.0,0.37,Hold: Worthless,133.81,True
2025-09-15,RUT,CALL,MEDIUM,1.41,5,2390,2395,15.7,4.0,0.37,Hold: Worthless,134.56,True
2025-09-15,RUT,CALL,MEDIUM,1.45,5,2390,2395,15.7,4.0,0.37,Close,95.56,True
2025-09-15,RUT,CALL,MEDIUM,1.7,5,2390,2395,15.7,4.0,0.37,Close,58.489999999999995,True
2025-09-15,RUT,CALL,MEDIUM,1.48,5,2390,2395,15.7,4.0,0.37,Hold: Worthless,141.18,True
2025-09-16,RUT,PUT,MEDIUM,1.57,5,2365,2360,16.4,6.0,0.09,Hold: Worthless,150.85,True
2025-09-16,RUT,PUT,MEDIUM,1.73,5,2365,2360,16.4,6.0,0.09,Close,103.56,True
2025-09-16,RUT,PUT,MEDIUM,1.44,5,2365,2360,16.4,6.0,0.09,Hold: Worthless,137.8,True
2025-09-16,RUT,PUT,MEDIUM,1.46,5,2365,2360,16.4,6.0,0.09,Close,81.4,True
2025-09-16,RUT,PUT,MEDIUM,1.48,5,2365,2360,16.4,6.0,0.09,Close,101.14,True
2025-09-16,RUT,PUT,MEDIUM,1.75,5,2365,2360,16.4,6.0,0.09,Hold: Worthless,168.43,True
2025-09-16,RUT,PUT,MEDIUM,1.62,5,2365,2360,16.4,6.0,0.09,Close,91.12,True
2025-09-18,RUT,CALL,HIGH,1.46,5,2410,2415,15.7,4.0,0.8,Close,101.11,True
2025-09-18,RUT,CALL,HIGH,1.59,5,2410,2415,15.7,4.0,0.8,Close,104.0,True
2025-09-18,RUT,CALL,HIGH,1.75,5,2410,2415,15.7,4.0,0.8,Hold: Worthless,168.03,True
2025-09-18,RUT,CALL,HIGH,1.53,5,2410,2415,15.7,4.0,0.8,TP (75%),107.93,True
2025-09-18,RUT,CALL,HIGH,1.67,5,2410,2415,15.7,4.0,0.8,TP (75%),118.54,True
2025-09-18,RUT,CALL,HIGH,1.67,5,2410,2415,15.7,4.0,0.8,Close,77.29,True
2025-09-18,RUT,CALL,HIGH,1.56,5,2410,2415,15.7,4.0,0.8,TP (75%),110.78,True
2025-09-19,RUT,CALL,MEDIUM,1.73,5,2455,2460,15.4,3.0,0.3,TP (75%),122.94999999999999,True
2025-09-19,RUT,CALL,MEDIUM,1.55,5,2455,2460,15.4,3.0,0.3,Close,97.74,True
2025-09-19,RUT,CALL,MEDIUM,1.47,5,2455,2460,15.4,3.0,0.3,Hold: Worthless,140.69,True
2025-09-19,RUT,CALL,MEDIUM,1.62,5,2455,2460,15.4,3.0,0.3,Close,102.58,True
2025-09-19,RUT,CALL,MEDIUM,1.58,5,2455,2460,15.4,3.0,0.3,TP (75%),111.98,True
2025-09-19,RUT,CALL,MEDIUM,1.6,5,2455,2460,15.4,3.0,0.3,Hold: Worthless,153.94,True
2025-09-19,RUT,CALL,MEDIUM,1.72,5,2455,2460,15.4,3.0,0.3,Close,122.13,True
2025-09-22,RUT,PUT,MEDIUM,1.62,5,2405,2400,16.1,5.0,0.3,Hold: Worthless,155.23,True
2025-09-22,RUT,PUT,MEDIUM,1.74,5,2405,2400,16.1,5.0,0.3,Close,87.8,True
2025-09-22,RUT,PUT,MEDIUM,1.7,5,2405,2400,16.1,5.0,0.3,Hold: Worthless,163.07,True
2025-09-22,RUT,PUT,MEDIUM,1.46,5,2405,2400,16.1,5.0,0.3,Hold: ITM,-152.93,True
