date,entry_time,entry_price,entry_credit,contracts,exit_reason,pnl
2025-07-29,3.0,638.32,1.375,10,TP (50%),6.875
2025-07-29,3.5,637.92,1.4375,10,Hold: Worthless,14.375
2025-07-30,0.0,635.76,1.0,10,SL,-1.0
2025-07-30,0.5,636.04,1.0625,10,Hold: Worthless,10.625
2025-07-30,1.0,636.25,1.125,10,TP (50%),5.625
2025-07-30,1.5,636.37,1.1875,10,Hold: Worthless,11.875
2025-07-30,2.0,635.8199,1.25,10,TP (50%),6.25
2025-07-30,2.5,635.8416,1.3125,10,Hold: Worthless,13.125
2025-07-30,3.0,635.76,1.375,10,Hold: Worthless,13.75
2025-07-30,3.5,636.15,1.4375,10,Hold: Worthless,14.375
2025-07-31,0.0,640.62,1.0,10,TP (50%),5.0
2025-07-31,0.5,640.48,1.0625,10,SL,-1.0625
2025-07-31,1.0,640.31,1.125,10,TP (50%),5.625
2025-07-31,1.5,639.97,1.1875,10,TP (50%),5.9375
2025-07-31,2.0,639.8,1.25,10,TP (50%),6.25
2025-07-31,2.5,640.22,1.3125,10,Hold: Worthless,13.125
2025-07-31,3.0,640.5,1.375,10,Hold: Worthless,13.75
2025-07-31,3.5,639.59,1.4375,10,TP (50%),7.1875
2025-08-01,0.0,626.17,1.0,10,SL,-1.0
2025-08-01,0.5,626.17,1.0625,10,Hold: Worthless,10.625
2025-08-01,1.0,625.36,1.125,10,TP (50%),5.625
2025-08-01,1.5,626.41,1.1875,10,TP (50%),5.9375
2025-08-01,2.0,626.53,1.25,10,Hold: Worthless,12.5
2025-08-01,2.5,626.6,1.3125,10,Hold: Worthless,13.125
2025-08-01,3.0,626.72,1.375,10,SL,-1.375
2025-08-01,3.5,625.6,1.4375,10,TP (50%),7.1875
2025-08-04,0.0,626.08,1.0,10,TP (50%),5.0
2025-08-04,0.5,625.89,1.0625,10,SL,-1.0625
2025-08-04,1.0,625.53,1.125,10,Hold: Worthless,11.25
2025-08-04,1.5,625.0,1.1875,10,TP (50%),5.9375
2025-08-04,2.0,625.26,1.25,10,TP (50%),6.25
2025-08-04,2.5,625.41,1.3125,10,SL,-1.3125
2025-08-04,3.0,625.36,1.375,10,Hold: Worthless,13.75
2025-08-04,3.5,625.44,1.4375,10,Hold: Worthless,14.375
2025-08-05,0.0,631.84,1.0,10,Hold: Worthless,10.0
2025-08-05,0.5,632.34,1.0625,10,SL,-1.0625
2025-08-05,1.0,632.41,1.125,10,TP (50%),5.625
2025-08-05,1.5,632.75,1.1875,10,SL,-1.1875
2025-08-05,2.0,632.85,1.25,10,Hold: Worthless,12.5
2025-08-05,2.5,632.76,1.3125,10,TP (50%),6.5625
2025-08-05,3.0,631.97,1.375,10,TP (50%),6.875
2025-08-05,3.5,631.72,1.4375,10,SL,-1.4375000000000002
2025-08-06,0.0,629.84,1.0,10,Hold: Worthless,10.0
2025-08-06,0.5,629.68,1.0625,10,SL,-1.0625
2025-08-06,1.0,629.15,1.125,10,SL,-1.125
2025-08-06,1.5,629.33,1.1875,10,SL,-1.1875
2025-08-06,2.0,629.5201,1.25,10,TP (50%),6.25
2025-08-06,2.5,629.02,1.3125,10,TP (50%),6.5625
2025-08-06,3.0,629.54,1.375,10,TP (50%),6.875
2025-08-06,3.5,629.135,1.4375,10,Hold: Worthless,14.375
2025-08-07,0.0,636.78,1.0,10,SL,-1.0
2025-08-07,0.5,637.47,1.0625,10,SL,-1.0625
2025-08-07,1.0,636.91,1.125,10,TP (50%),5.625
2025-08-07,1.5,636.75,1.1875,10,TP (50%),5.9375
2025-08-07,2.0,636.25,1.25,10,SL,-1.25
2025-08-07,2.5,636.39,1.3125,10,Hold: Worthless,13.125
2025-08-07,3.0,636.36,1.375,10,Hold: Worthless,13.75
2025-08-07,3.5,636.73,1.4375,10,Hold: Worthless,14.375
2025-08-08,0.0,634.12,1.0,10,TP (50%),5.0
2025-08-08,0.5,634.2,1.0625,10,Hold: Worthless,10.625
2025-08-08,1.0,634.53,1.125,10,SL,-1.125
2025-08-08,1.5,634.611,1.1875,10,Hold: Worthless,11.875
2025-08-08,2.0,633.59,1.25,10,SL,-1.25
2025-08-08,2.5,633.89,1.3125,10,TP (50%),6.5625
2025-08-08,3.0,633.87,1.375,10,SL,-1.375
2025-08-08,3.5,635.37,1.4375,10,Hold: Worthless,14.375
2025-08-11,0.0,637.8,1.0,10,Hold: Worthless,10.0
2025-08-11,0.5,637.99,1.0625,10,Hold: Worthless,10.625
2025-08-11,1.0,637.99,1.125,10,TP (50%),5.625
2025-08-11,1.5,638.32,1.1875,10,TP (50%),5.9375
2025-08-11,2.0,638.03,1.25,10,SL,-1.25
2025-08-11,2.5,637.76,1.3125,10,SL,-1.3125
2025-08-11,3.0,637.325,1.375,10,Hold: Worthless,13.75
2025-08-11,3.5,637.56,1.4375,10,TP (50%),7.1875
2025-08-12,0.0,636.25,1.0,10,SL,-1.0
2025-08-12,0.5,636.01,1.0625,10,Hold: Worthless,10.625
2025-08-12,1.0,635.719,1.125,10,SL,-1.125
2025-08-12,1.5,635.4,1.1875,10,TP (50%),5.9375
2025-08-12,2.0,635.93,1.25,10,Hold: Worthless,12.5
2025-08-12,2.5,639.21,1.3125,10,SL,-1.3125
2025-08-12,3.0,638.37,1.375,10,Hold: Worthless,13.75
2025-08-12,3.5,638.68,1.4375,10,Hold: Worthless,14.375
2025-08-13,0.0,643.81,1.0,10,Hold: Worthless,10.0
2025-08-13,0.5,644.11,1.0625,10,Hold: Worthless,10.625
2025-08-13,1.0,644.12,1.125,10,TP (50%),5.625
2025-08-13,1.5,644.06,1.1875,10,Hold: Worthless,11.875
2025-08-13,2.0,644.18,1.25,10,TP (50%),6.25
2025-08-13,2.5,644.63,1.3125,10,TP (50%),6.5625
2025-08-13,3.0,644.71,1.375,10,SL,-1.375
2025-08-13,3.5,646.07,1.4375,10,SL,-1.4375000000000002
2025-08-14,0.0,644.9,1.0,10,TP (50%),5.0
2025-08-14,0.5,644.69,1.0625,10,TP (50%),5.3125
2025-08-14,1.0,644.74,1.125,10,Hold: Worthless,11.25
2025-08-14,1.5,644.82,1.1875,10,SL,-1.1875
2025-08-14,2.0,642.05,1.25,10,Hold: Worthless,12.5
2025-08-14,2.5,642.37,1.3125,10,Hold: Worthless,13.125
2025-08-14,3.0,643.3293,1.375,10,SL,-1.375
2025-08-14,3.5,643.97,1.4375,10,SL,-1.4375000000000002
2025-08-15,0.0,645.73,1.0,10,TP (50%),5.0
2025-08-15,0.5,646.01,1.0625,10,Hold: Worthless,10.625
2025-08-15,1.0,646.33,1.125,10,SL,-1.125
2025-08-15,1.5,646.36,1.1875,10,Hold: Worthless,11.875
2025-08-15,2.0,645.82,1.25,10,TP (50%),6.25
2025-08-15,2.5,646.22,1.3125,10,SL,-1.3125
2025-08-15,3.0,645.69,1.375,10,SL,-1.375
2025-08-15,3.5,644.0701,1.4375,10,TP (50%),7.1875
2025-08-18,0.0,642.4,1.0,10,SL,-1.0
2025-08-18,0.5,642.67,1.0625,10,TP (50%),5.3125
2025-08-18,1.0,643.0,1.125,10,Hold: Worthless,11.25
2025-08-18,1.5,642.7,1.1875,10,Hold: Worthless,11.875
2025-08-18,2.0,642.83,1.25,10,SL,-1.25
2025-08-18,2.5,642.94,1.3125,10,Hold: Worthless,13.125
2025-08-18,3.0,642.9,1.375,10,SL,-1.375
2025-08-18,3.5,642.9811,1.4375,10,Hold: Worthless,14.375
2025-08-19,0.0,643.33,1.0,10,TP (50%),5.0
2025-08-19,0.5,642.83,1.0625,10,TP (50%),5.3125
2025-08-19,1.0,642.76,1.125,10,Hold: Worthless,11.25
2025-08-19,1.5,643.0799,1.1875,10,TP (50%),5.9375
2025-08-19,2.0,643.014,1.25,10,SL,-1.25
2025-08-19,2.5,642.79,1.3125,10,Hold: Worthless,13.125
2025-08-19,3.0,642.49,1.375,10,SL,-1.375
2025-08-19,3.5,643.78,1.4375,10,TP (50%),7.1875
2025-08-20,0.0,638.93,1.0,10,Hold: Worthless,10.0
2025-08-20,0.5,638.9,1.0625,10,SL,-1.0625
2025-08-20,1.0,639.16,1.125,10,TP (50%),5.625
2025-08-20,1.5,638.98,1.1875,10,TP (50%),5.9375
2025-08-20,2.0,639.17,1.25,10,SL,-1.25
2025-08-20,2.5,639.22,1.3125,10,TP (50%),6.5625
2025-08-20,3.0,639.12,1.375,10,Hold: Worthless,13.75
2025-08-20,3.5,635.66,1.4375,10,Hold: Worthless,14.375
2025-08-21,0.0,637.43,1.0,10,SL,-1.0
2025-08-21,0.5,636.76,1.0625,10,Hold: Worthless,10.625
2025-08-21,1.0,637.1,1.125,10,TP (50%),5.625
2025-08-21,1.5,636.72,1.1875,10,SL,-1.1875
2025-08-21,2.0,635.52,1.25,10,Hold: Worthless,12.5
2025-08-21,2.5,635.45,1.3125,10,SL,-1.3125
2025-08-21,3.0,635.67,1.375,10,SL,-1.375
2025-08-21,3.5,635.6558,1.4375,10,Hold: Worthless,14.375
2025-08-22,0.0,637.09,1.0,10,TP (50%),5.0
2025-08-22,0.5,637.5,1.0625,10,Hold: Worthless,10.625
2025-08-22,1.0,637.15,1.125,10,Hold: Worthless,11.25
2025-08-22,1.5,637.03,1.1875,10,Hold: Worthless,11.875
2025-08-22,2.0,637.54,1.25,10,SL,-1.25
2025-08-22,2.5,637.06,1.3125,10,Hold: Worthless,13.125
2025-08-22,3.0,637.57,1.375,10,Hold: Worthless,13.75
2025-08-22,3.5,638.34,1.4375,10,TP (50%),7.1875
2025-08-25,0.0,643.85,1.0,10,Hold: Worthless,10.0
2025-08-25,0.5,643.78,1.0625,10,SL,-1.0625
2025-08-25,1.0,643.61,1.125,10,SL,-1.125
2025-08-25,1.5,643.94,1.1875,10,SL,-1.1875
2025-08-25,2.0,643.57,1.25,10,Hold: Worthless,12.5
2025-08-25,2.5,643.35,1.3125,10,Hold: Worthless,13.125
2025-08-25,3.0,643.75,1.375,10,Hold: Worthless,13.75
2025-08-25,3.5,643.745,1.4375,10,Hold: Worthless,14.375
2025-08-26,0.0,642.15,1.0,10,SL,-1.0
2025-08-26,0.5,642.35,1.0625,10,SL,-1.0625
2025-08-26,1.0,641.8,1.125,10,SL,-1.125
2025-08-26,1.5,641.77,1.1875,10,Hold: Worthless,11.875
2025-08-26,2.0,642.13,1.25,10,Hold: Worthless,12.5
2025-08-26,2.5,642.27,1.3125,10,TP (50%),6.5625
2025-08-26,3.0,642.51,1.375,10,Hold: Worthless,13.75
2025-08-26,3.5,642.93,1.4375,10,TP (50%),7.1875
2025-08-27,0.0,645.71,1.0,10,SL,-1.0
2025-08-27,0.5,645.61,1.0625,10,SL,-1.0625
2025-08-27,1.0,645.88,1.125,10,SL,-1.125
2025-08-27,1.5,645.7101,1.1875,10,TP (50%),5.9375
2025-08-27,2.0,645.25,1.25,10,SL,-1.25
2025-08-27,2.5,644.57,1.3125,10,TP (50%),6.5625
2025-08-27,3.0,645.19,1.375,10,SL,-1.375
2025-08-27,3.5,646.08,1.4375,10,TP (50%),7.1875
2025-08-28,0.0,647.02,1.0,10,SL,-1.0
2025-08-28,0.5,646.87,1.0625,10,SL,-1.0625
2025-08-28,1.0,646.45,1.125,10,TP (50%),5.625
2025-08-28,1.5,646.83,1.1875,10,Hold: Worthless,11.875
2025-08-28,2.0,646.55,1.25,10,Hold: Worthless,12.5
2025-08-28,2.5,647.2,1.3125,10,SL,-1.3125
2025-08-28,3.0,647.37,1.375,10,TP (50%),6.875
2025-08-28,3.5,645.75,1.4375,10,SL,-1.4375000000000002
2025-08-29,0.0,647.21,1.0,10,Hold: Worthless,10.0
2025-08-29,0.5,647.25,1.0625,10,TP (50%),5.3125
2025-08-29,1.0,647.11,1.125,10,SL,-1.125
2025-08-29,1.5,647.3,1.1875,10,TP (50%),5.9375
2025-08-29,2.0,647.0,1.25,10,SL,-1.25
2025-08-29,2.5,647.48,1.3125,10,Hold: Worthless,13.125
2025-08-29,3.0,647.6,1.375,10,SL,-1.375
2025-08-29,3.5,647.0051,1.4375,10,TP (50%),7.1875
2025-09-02,0.0,641.91,1.0,10,TP (50%),5.0
2025-09-02,0.5,640.48,1.0625,10,SL,-1.0625
2025-09-02,1.0,640.09,1.125,10,Hold: Worthless,11.25
2025-09-02,1.5,640.05,1.1875,10,Hold: Worthless,11.875
2025-09-02,2.0,639.18,1.25,10,SL,-1.25
2025-09-02,2.5,638.66,1.3125,10,Hold: Worthless,13.125
2025-09-02,3.0,637.55,1.375,10,Hold: Worthless,13.75
2025-09-02,3.5,637.31,1.4375,10,Hold: Worthless,14.375
2025-09-03,0.0,643.11,1.0,10,Hold: Worthless,10.0
2025-09-03,0.5,643.29,1.0625,10,SL,-1.0625
2025-09-03,1.0,643.39,1.125,10,TP (50%),5.625
2025-09-03,1.5,643.63,1.1875,10,TP (50%),5.9375
2025-09-03,2.0,643.26,1.25,10,TP (50%),6.25
2025-09-03,2.5,643.11,1.3125,10,TP (50%),6.5625
2025-09-03,3.0,642.46,1.375,10,TP (50%),6.875
2025-09-03,3.5,642.77,1.4375,10,SL,-1.4375000000000002
2025-09-04,0.0,644.63,1.0,10,TP (50%),5.0
2025-09-04,0.5,644.68,1.0625,10,TP (50%),5.3125
2025-09-04,1.0,645.02,1.125,10,SL,-1.125
2025-09-04,1.5,644.55,1.1875,10,Hold: Worthless,11.875
2025-09-04,2.0,644.07,1.25,10,TP (50%),6.25
2025-09-04,2.5,644.1707,1.3125,10,TP (50%),6.5625
2025-09-04,3.0,644.49,1.375,10,SL,-1.375
2025-09-04,3.5,644.53,1.4375,10,Hold: Worthless,14.375
2025-09-05,0.0,650.55,1.0,10,TP (50%),5.0
2025-09-05,0.5,650.45,1.0625,10,Hold: Worthless,10.625
2025-09-05,1.0,650.57,1.125,10,TP (50%),5.625
2025-09-05,1.5,650.64,1.1875,10,Hold: Worthless,11.875
2025-09-05,2.0,650.11,1.25,10,SL,-1.25
2025-09-05,2.5,650.56,1.3125,10,Hold: Worthless,13.125
2025-09-05,3.0,651.94,1.375,10,SL,-1.375
2025-09-05,3.5,651.5,1.4375,10,TP (50%),7.1875
2025-09-08,0.0,648.43,1.0,10,Hold: Worthless,10.0
2025-09-08,0.5,648.77,1.0625,10,Hold: Worthless,10.625
2025-09-08,1.0,648.74,1.125,10,SL,-1.125
2025-09-08,1.5,648.09,1.1875,10,Hold: Worthless,11.875
2025-09-08,2.0,648.34,1.25,10,Hold: Worthless,12.5
2025-09-08,2.5,648.53,1.3125,10,TP (50%),6.5625
2025-09-08,3.0,648.49,1.375,10,SL,-1.375
2025-09-08,3.5,648.42,1.4375,10,TP (50%),7.1875
2025-09-09,0.0,649.65,1.0,10,SL,-1.0
2025-09-09,0.5,649.31,1.0625,10,TP (50%),5.3125
2025-09-09,1.0,649.56,1.125,10,Hold: Worthless,11.25
2025-09-09,1.5,649.33,1.1875,10,SL,-1.1875
2025-09-09,2.0,649.16,1.25,10,SL,-1.25
2025-09-09,2.5,649.19,1.3125,10,TP (50%),6.5625
2025-09-09,3.0,649.19,1.375,10,Hold: Worthless,13.75
2025-09-09,3.5,647.66,1.4375,10,Hold: Worthless,14.375
2025-09-10,0.0,651.42,1.0,10,Hold: Worthless,10.0
2025-09-10,0.5,652.13,1.0625,10,SL,-1.0625
2025-09-10,1.0,652.37,1.125,10,Hold: Worthless,11.25
2025-09-10,1.5,652.84,1.1875,10,Hold: Worthless,11.875
2025-09-10,2.0,652.5,1.25,10,Hold: Worthless,12.5
2025-09-10,2.5,653.75,1.3125,10,TP (50%),6.5625
2025-09-10,3.0,654.0101,1.375,10,SL,-1.375
2025-09-10,3.5,653.47,1.4375,10,TP (50%),7.1875
2025-09-11,0.0,653.28,1.0,10,SL,-1.0
2025-09-11,0.5,653.57,1.0625,10,SL,-1.0625
2025-09-11,1.0,653.61,1.125,10,SL,-1.125
2025-09-11,1.5,653.66,1.1875,10,TP (50%),5.9375
2025-09-11,2.0,653.73,1.25,10,SL,-1.25
2025-09-11,2.5,653.74,1.3125,10,Hold: Worthless,13.125
2025-09-11,3.0,654.15,1.375,10,TP (50%),6.875
2025-09-11,3.5,655.548,1.4375,10,TP (50%),7.1875
2025-09-12,0.0,657.0,1.0,10,Hold: Worthless,10.0
2025-09-12,0.5,657.18,1.0625,10,Hold: Worthless,10.625
2025-09-12,1.0,657.34,1.125,10,SL,-1.125
2025-09-12,1.5,657.36,1.1875,10,Hold: Worthless,11.875
2025-09-12,2.0,657.35,1.25,10,SL,-1.25
2025-09-12,2.5,657.88,1.3125,10,Hold: Worthless,13.125
2025-09-12,3.0,657.51,1.375,10,SL,-1.375
2025-09-12,3.5,657.91,1.4375,10,SL,-1.4375000000000002
2025-09-15,0.0,658.13,1.0,10,Hold: Worthless,10.0
2025-09-15,0.5,658.58,1.0625,10,SL,-1.0625
2025-09-15,1.0,658.78,1.125,10,Hold: Worthless,11.25
2025-09-15,1.5,658.86,1.1875,10,Hold: Worthless,11.875
2025-09-15,2.0,659.03,1.25,10,Hold: Worthless,12.5
2025-09-15,2.5,659.58,1.3125,10,SL,-1.3125
2025-09-15,3.0,659.94,1.375,10,TP (50%),6.875
2025-09-15,3.5,660.31,1.4375,10,Hold: Worthless,14.375
2025-09-16,0.0,662.33,1.0,10,SL,-1.0
2025-09-16,0.5,662.12,1.0625,10,SL,-1.0625
2025-09-16,1.0,662.06,1.125,10,SL,-1.125
2025-09-16,1.5,661.6,1.1875,10,Hold: Worthless,11.875
2025-09-16,2.0,661.77,1.25,10,TP (50%),6.25
2025-09-16,2.5,661.34,1.3125,10,Hold: Worthless,13.125
2025-09-16,3.0,660.775,1.375,10,TP (50%),6.875
2025-09-16,3.5,659.89,1.4375,10,TP (50%),7.1875
2025-09-17,0.0,659.97,1.0,10,Hold: Worthless,10.0
2025-09-17,0.5,659.54,1.0625,10,SL,-1.0625
2025-09-17,1.0,659.46,1.125,10,Hold: Worthless,11.25
2025-09-17,1.5,659.3817,1.1875,10,TP (50%),5.9375
2025-09-17,2.0,659.8,1.25,10,Hold: Worthless,12.5
2025-09-17,2.5,659.93,1.3125,10,Hold: Worthless,13.125
2025-09-17,3.0,659.91,1.375,10,Hold: Worthless,13.75
2025-09-17,3.5,659.4,1.4375,10,TP (50%),7.1875
2025-09-18,0.0,664.77,1.0,10,TP (50%),5.0
2025-09-18,0.5,664.62,1.0625,10,SL,-1.0625
2025-09-18,1.0,664.14,1.125,10,TP (50%),5.625
2025-09-18,1.5,664.66,1.1875,10,TP (50%),5.9375
2025-09-18,2.0,663.91,1.25,10,SL,-1.25
2025-09-18,2.5,663.81,1.3125,10,TP (50%),6.5625
2025-09-18,3.0,663.5101,1.375,10,Hold: Worthless,13.75
2025-09-18,3.5,662.31,1.4375,10,TP (50%),7.1875
2025-09-19,0.0,661.16,1.0,10,SL,-1.0
2025-09-19,0.5,661.14,1.0625,10,Hold: Worthless,10.625
2025-09-19,1.0,661.17,1.125,10,Hold: Worthless,11.25
2025-09-19,1.5,661.3,1.1875,10,Hold: Worthless,11.875
2025-09-19,2.0,661.65,1.25,10,TP (50%),6.25
2025-09-19,2.5,661.8,1.3125,10,TP (50%),6.5625
2025-09-19,3.0,661.97,1.375,10,SL,-1.375
2025-09-19,3.5,662.5,1.4375,10,SL,-1.4375000000000002
2025-09-22,0.0,661.9,1.0,10,SL,-1.0
2025-09-22,0.5,662.27,1.0625,10,TP (50%),5.3125
2025-09-22,1.0,661.75,1.125,10,SL,-1.125
2025-09-22,1.5,661.6,1.1875,10,Hold: Worthless,11.875
2025-09-22,2.0,661.471,1.25,10,SL,-1.25
2025-09-22,2.5,662.0,1.3125,10,Hold: Worthless,13.125
2025-09-22,3.0,662.0,1.375,10,TP (50%),6.875
2025-09-22,3.5,662.81,1.4375,10,SL,-1.4375000000000002
2025-09-23,0.0,666.88,1.0,10,Hold: Worthless,10.0
2025-09-23,0.5,666.37,1.0625,10,Hold: Worthless,10.625
2025-09-23,1.0,666.43,1.125,10,TP (50%),5.625
2025-09-23,1.5,666.71,1.1875,10,SL,-1.1875
2025-09-23,2.0,666.77,1.25,10,SL,-1.25
2025-09-23,2.5,666.79,1.3125,10,TP (50%),6.5625
2025-09-23,3.0,666.84,1.375,10,SL,-1.375
2025-09-23,3.5,666.96,1.4375,10,SL,-1.4375000000000002
2025-09-24,0.0,664.52,1.0,10,SL,-1.0
2025-09-24,0.5,664.11,1.0625,10,Hold: Worthless,10.625
2025-09-24,1.0,664.49,1.125,10,Hold: Worthless,11.25
2025-09-24,1.5,664.32,1.1875,10,Hold: Worthless,11.875
2025-09-24,2.0,664.24,1.25,10,SL,-1.25
2025-09-24,2.5,664.31,1.3125,10,SL,-1.3125
2025-09-24,3.0,663.58,1.375,10,Hold: Worthless,13.75
2025-09-24,3.5,663.02,1.4375,10,TP (50%),7.1875
2025-09-25,0.0,661.0,1.0,10,SL,-1.0
2025-09-25,0.5,660.6,1.0625,10,SL,-1.0625
2025-09-25,1.0,659.96,1.125,10,SL,-1.125
2025-09-25,1.5,659.22,1.1875,10,SL,-1.1875
2025-09-25,2.0,658.76,1.25,10,TP (50%),6.25
2025-09-25,2.5,658.78,1.3125,10,Hold: Worthless,13.125
2025-09-25,3.0,657.6999,1.375,10,Hold: Worthless,13.75
2025-09-25,3.5,657.86,1.4375,10,Hold: Worthless,14.375
2025-09-26,0.0,658.26,1.0,10,TP (50%),5.0
2025-09-26,0.5,658.04,1.0625,10,Hold: Worthless,10.625
2025-09-26,1.0,658.34,1.125,10,SL,-1.125
2025-09-26,1.5,658.56,1.1875,10,Hold: Worthless,11.875
2025-09-26,2.0,660.41,1.25,10,SL,-1.25
2025-09-26,2.5,659.89,1.3125,10,SL,-1.3125
2025-09-26,3.0,660.6921,1.375,10,Hold: Worthless,13.75
2025-09-26,3.5,660.87,1.4375,10,Hold: Worthless,14.375
2025-09-29,0.0,665.17,1.0,10,SL,-1.0
2025-09-29,0.5,665.07,1.0625,10,Hold: Worthless,10.625
2025-09-29,1.0,665.4,1.125,10,SL,-1.125
2025-09-29,1.5,664.73,1.1875,10,Hold: Worthless,11.875
2025-09-29,2.0,664.88,1.25,10,SL,-1.25
2025-09-29,2.5,665.01,1.3125,10,TP (50%),6.5625
2025-09-29,3.0,665.6,1.375,10,TP (50%),6.875
2025-09-29,3.5,664.29,1.4375,10,SL,-1.4375000000000002
2025-09-30,0.0,662.78,1.0,10,SL,-1.0
2025-09-30,0.5,662.1,1.0625,10,SL,-1.0625
2025-09-30,1.0,662.65,1.125,10,Hold: Worthless,11.25
2025-09-30,1.5,662.63,1.1875,10,SL,-1.1875
2025-09-30,2.0,662.37,1.25,10,TP (50%),6.25
2025-09-30,2.5,663.23,1.3125,10,SL,-1.3125
2025-09-30,3.0,662.92,1.375,10,SL,-1.375
2025-09-30,3.5,662.56,1.4375,10,Hold: Worthless,14.375
2025-10-01,0.0,662.86,1.0,10,TP (50%),5.0
2025-10-01,0.5,662.91,1.0625,10,Hold: Worthless,10.625
2025-10-01,1.0,662.46,1.125,10,Hold: Worthless,11.25
2025-10-01,1.5,663.27,1.1875,10,TP (50%),5.9375
2025-10-01,2.0,663.96,1.25,10,SL,-1.25
2025-10-01,2.5,663.4,1.3125,10,Hold: Worthless,13.125
2025-10-01,3.0,663.59,1.375,10,SL,-1.375
2025-10-01,3.5,663.26,1.4375,10,Hold: Worthless,14.375
2025-10-02,0.0,669.43,1.0,10,TP (50%),5.0
2025-10-02,0.5,669.77,1.0625,10,TP (50%),5.3125
2025-10-02,1.0,669.94,1.125,10,SL,-1.125
2025-10-02,1.5,670.099,1.1875,10,TP (50%),5.9375
2025-10-02,2.0,670.6,1.25,10,Hold: Worthless,12.5
2025-10-02,2.5,670.31,1.3125,10,Hold: Worthless,13.125
2025-10-02,3.0,670.61,1.375,10,SL,-1.375
2025-10-02,3.5,668.95,1.4375,10,TP (50%),7.1875
2025-10-03,0.0,671.13,1.0,10,SL,-1.0
2025-10-03,0.5,671.0,1.0625,10,Hold: Worthless,10.625
2025-10-03,1.0,670.64,1.125,10,TP (50%),5.625
2025-10-03,1.5,670.68,1.1875,10,SL,-1.1875
2025-10-03,2.0,670.08,1.25,10,Hold: Worthless,12.5
2025-10-03,2.5,669.97,1.3125,10,SL,-1.3125
2025-10-03,3.0,669.96,1.375,10,SL,-1.375
2025-10-03,3.5,670.92,1.4375,10,SL,-1.4375000000000002
2025-10-06,0.0,671.38,1.0,10,TP (50%),5.0
2025-10-06,0.5,671.5,1.0625,10,SL,-1.0625
2025-10-06,1.0,671.92,1.125,10,Hold: Worthless,11.25
2025-10-06,1.5,671.27,1.1875,10,Hold: Worthless,11.875
2025-10-06,2.0,671.07,1.25,10,Hold: Worthless,12.5
2025-10-06,2.5,671.64,1.3125,10,SL,-1.3125
2025-10-06,3.0,671.02,1.375,10,Hold: Worthless,13.75
2025-10-06,3.5,671.28,1.4375,10,Hold: Worthless,14.375
2025-10-07,0.0,671.48,1.0,10,TP (50%),5.0
2025-10-07,0.5,671.84,1.0625,10,TP (50%),5.3125
2025-10-07,1.0,671.48,1.125,10,SL,-1.125
2025-10-07,1.5,671.84,1.1875,10,SL,-1.1875
2025-10-07,2.0,672.24,1.25,10,SL,-1.25
2025-10-07,2.5,672.71,1.3125,10,Hold: Worthless,13.125
2025-10-07,3.0,672.56,1.375,10,TP (50%),6.875
2025-10-07,3.5,672.02,1.4375,10,Hold: Worthless,14.375
2025-10-08,0.0,670.18,1.0,10,TP (50%),5.0
2025-10-08,0.5,670.29,1.0625,10,TP (50%),5.3125
2025-10-08,1.0,669.72,1.125,10,TP (50%),5.625
2025-10-08,1.5,670.3,1.1875,10,TP (50%),5.9375
2025-10-08,2.0,669.78,1.25,10,SL,-1.25
2025-10-08,2.5,670.1,1.3125,10,Hold: Worthless,13.125
2025-10-08,3.0,670.24,1.375,10,SL,-1.375
2025-10-08,3.5,671.15,1.4375,10,TP (50%),7.1875
2025-10-09,0.0,673.08,1.0,10,SL,-1.0
2025-10-09,0.5,672.74,1.0625,10,SL,-1.0625
2025-10-09,1.0,673.16,1.125,10,TP (50%),5.625
2025-10-09,1.5,673.181,1.1875,10,Hold: Worthless,11.875
2025-10-09,2.0,673.24,1.25,10,Hold: Worthless,12.5
2025-10-09,2.5,673.45,1.3125,10,TP (50%),6.5625
2025-10-09,3.0,673.53,1.375,10,Hold: Worthless,13.75
2025-10-09,3.5,671.915,1.4375,10,SL,-1.4375000000000002
2025-10-10,0.0,671.5,1.0,10,Hold: Worthless,10.0
2025-10-10,0.5,671.23,1.0625,10,TP (50%),5.3125
2025-10-10,1.0,671.2,1.125,10,Hold: Worthless,11.25
2025-10-10,1.5,671.84,1.1875,10,SL,-1.1875
2025-10-10,2.0,672.09,1.25,10,TP (50%),6.25
2025-10-10,2.5,672.1,1.3125,10,Hold: Worthless,13.125
2025-10-10,3.0,671.57,1.375,10,SL,-1.375
2025-10-10,3.5,671.77,1.4375,10,SL,-1.4375000000000002
2025-10-13,0.0,661.95,1.0,10,TP (50%),5.0
2025-10-13,0.5,661.52,1.0625,10,SL,-1.0625
2025-10-13,1.0,661.25,1.125,10,Hold: Worthless,11.25
2025-10-13,1.5,660.06,1.1875,10,Hold: Worthless,11.875
2025-10-13,2.0,660.23,1.25,10,SL,-1.25
2025-10-13,2.5,660.11,1.3125,10,SL,-1.3125
2025-10-13,3.0,660.83,1.375,10,Hold: Worthless,13.75
2025-10-13,3.5,661.15,1.4375,10,TP (50%),7.1875
2025-10-14,0.0,658.13,1.0,10,Hold: Worthless,10.0
2025-10-14,0.5,657.23,1.0625,10,SL,-1.0625
2025-10-14,1.0,656.08,1.125,10,Hold: Worthless,11.25
2025-10-14,1.5,656.67,1.1875,10,TP (50%),5.9375
2025-10-14,2.0,657.68,1.25,10,SL,-1.25
